20367-9;ESTUDO TEÓRICO EXPERIMENTAL DOS ESCOAMENTOS HORIZONTAIS E LEVEMENTE INCLINADOS LÍQUIDO-LÍQUIDO E LÍQUIDO-LÍQUIDO-GÁS COM FLUIDO VISCOSO E PROPOSIÇÃO DE MODELOS DE DESLIZAMENTO PARA APLICAÇÃO NO MARLIM;PETROBRAS;PESQUISA APLICADA;Este projeto tem como objetivo o estudo do deslizamento entre as fases líquidas em escoamentos bifásicos horizontais e levemente inclinados líquido-líquido e trifásicos líquido-líquido-gás com fluidos viscosos para levantamento dos parâmetros do modelo de mistura (parâmetro de distribuição e velocidade de deslizamento média) visando melhorias em modelos de previsão a serem utilizados no simulador de escoamento multifásico da Petrobras - Marlim.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;UNICAMP  - Centro de Estudos de Petróleo - CEPETRO;;;;;;30/01/2018;24;R$ 1.482.388,28
20370-3;Desenvolvimento de Algoritmos de Controle Preditivo Não-Linear e de Avaliação de Desempenho de Controladores Preditivos para Plataformas de Produção de Petróleo (Fase 2);PETROBRAS;PESQUISA APLICADA;O desenvolvimento de estratégias de controle avançado para plataformas de produção utilizando algoritmos de controle preditivo linear e não linear considerando objetivos econômicos conjuntamente com os de desempenho dinâmico.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;AUTOMAÇÃO, CONTROLE, INSTRUMENTAÇÃO E METROLOGIA;UFSC - Grupo de Pesquisa em Controle, Automação e Instrumentação para a Indústria de Petróleo, Gás e Energia;;;;;;31/01/2018;30;R$ 2.832.594,60
20371-1;Eficiência de Inibidores de Incrustação na Cinética de Precipitação de Sais em Água Carbonatada e estudo morfológico dos sais precipitados;PETROBRAS;PESQUISA APLICADA;O objetivo geral da presente proposta é o estudo da eficiência de inibidores de incrustação na precipitação de carbonato de cálcio e sulfatos (bário e estrôncio) em água saturada com CO2. Além disso, também será investigada a solubilidade de carbonato de cálcio e sulfatos de bário e estrôncio em água carbonatada com diferentes concentrações de inibidores bem como a solubilidade de dióxido de carbono em água contendo inibidores e sais dissolvidos.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PROCESSAMENTO PRIMÁRIO DE FLUIDOS;ITP - Núcleo de Estudos em Sistemas Coloidais;;;;;;31/01/2018;36;R$ 1.023.608,96
20372-9;DESENVOLVIMENTO DE INTEGRAÇÃO ENTRE SIMULAÇÃO DE RESERVATÓRIOS E SÍSMICA 4D  -  FASE 2;SHELL;PESQUISA APLICADA;O objetivo deste projeto é aprimorar os procedimentos necessários para a integração entre simulação numérica de reservatórios e dados de sísmica 4D.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ENGENHARIA DE RESERVATÓRIO (SIMULAÇÃO DE FLUXO);SHELL;UNICAMP  - Centro de Estudos de Petróleo - CEPETRO;;;;;22/12/2017;48;R$ 11.761.455,70
20373-7;Aperfeiçoamento do Sistema de Terceiro Estágio de Ciclones de UFCCs;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;"Introduzir modificações simples e de baixo custo no estado da arte da tecnologia de Terceiro Estágio de Ciclones com a finalidade de reduzir a emissão de material particulado em unidades de FCC munidas deste equipamento.

Esta etapa do projeto refere-se à FASE 1 - PROJETO BÁSICO DO PROTÓTIPO.";ABASTECIMENTO;REFINO;OTIMIZAÇÃO E CONFIABILIDADE DE EQUIPAMENTOS, PROCESSOS E SISTEMAS;PETROBRAS;;;;;;12/09/2017;5;R$ 808.723,00
20374-5;Novos catalisadores para bioQAV;PETROBRAS;PESQUISA APLICADA;Realizar estudos para o aumento de escala do processo de produção de BioQAV. Comprovar, em unidade piloto, os resultados obtidos em experimentos de laboratório que foram usados na avaliação econômica feita. Desenvolver catalisador da etapa de HVO para redução do consumo de hidrogênio (OPEX) e redução do número de reatores (CAPEX).;BIOCOMBUSTÍVEIS;BIOQUEROSENE DE AVIAÇÃO;PRODUÇÃO DE BIOQUEROSENE;PETROBRAS;;;;;;19/10/2017;36;R$ 1.919.920,79
20377-8;Composição isotópica de águas: ferramenta para os estudos hidrogeoquímicos de bacias petrolíferas;PETROBRAS;PESQUISA BÁSICA;"1) Desenvolvimento de um protocolo de tratamento de águas de formação previamente às análises isotópicas das mesmas por Espectroscopia por Infravermelho para Razão Isotópica (EIRI) ;

2) Desenvolvimento de um método de análise isotópica com base nessa tecnologia .";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GERENCIAMENTO DE ÁGUA PRODUZIDA;PUC-Rio - LABORATÓRIO DE CARACTERIZAÇÃO DE ÁGUAS - LABAGUAS;;;;;;26/12/2017;18;R$ 272.405,72
20378-6;Suíte de Ferramentas Computacionais para Elevação e Escoamento;PETROBRAS;PESQUISA APLICADA;O projeto tem por objetivo o desenvolvimento de ferramentas computacionais aplicadas aos vários métodos de elevação artificial. Pretende-se integrar diversos programas já utilizados para o projeto de dimensionamento de poços equipados com sistemas de elevação (GLC, BM simples ou duplo e Pistoneio), integrando informações como: vazão de gás no anular, cálculo de pressão de fluxo, perfil direcional,IPR composta,dentre outras.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS E MÉTODOS DE ELEVAÇÃO ARTIFICIAL;UFRN - Grupo de P&D&I em Instrumentação, Automação e Controle Aplicada ao Petróleo e Gás;;;;;;08/02/2018;12;R$ 139.246,92
20379-4;Avaliação da fecundidade de corais de águas profundas no sudeste do Brasil;PETROBRAS;PESQUISA BÁSICA;Estimar o esforço reprodutivo dos corais em 3 bacias sedimentares do litoral brasileiro, a partir de dados de produção de gametas femininos, obtidos através de cortes sequenciais dos pólipos dos principais corais formadores de habitats coralíneos de profundidade. Será comparada características morfológicas dos pólipos com a taxa de produção de gametas. Os resultados obtidos entre as diferentes áreas e diferentes profundidades também serão relacionados.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;MONITORAMENTO DE ÁREAS IMPACTADAS POR ATIVIDADES DA INDÚSTRIA DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;IEAPM - Departamento de Pesquisas;;;;;;01/02/2018;24;R$ 881.497,40
20380-2;Desenvolvimento de catalisadores com elevada acidez a base de NbxOy: uso para conversão de glicerol residual proveniente de biodiesel;PETROBRAS;PESQUISA APLICADA;O objetivo geral do presente projeto consiste na síntese de catalisadores de nióbio com elevada acidez e propriedades bifuncionais que proporcione a oxidação e desidratação da glicerina residual proveniente da obtenção de biodiesel. Deverão ser obtidos produtos com elevado valor agregado e de interesse da indústria petroquímica em diferentes sistemas reacionais (batelada e fluxo).;BIOCOMBUSTÍVEIS;ENERGIA A PARTIR DE OUTRAS FONTES DE BIOMASSA;SISTEMAS CATALÍTICOS;UFMG - Laboratório de Catálise, Novos Materiais e Mössbauer;;;;;;06/02/2018;24;R$ 626.200,11
20381-0;Desenvolvimento de protótipo de Sistema de Desconexão de Fundo de Poço (SDFP) para aplicação em poços submarinos de água ultra-profundas;SHELL;PROTÓTIPO OU UNIDADE PILOTO;O projeto se propõe ao desenvolvimento de um sistema de desconexão de fundo de poço utilizado em completações de poços de petróleo em águas ultra-profundas.  O projeto considera as etapas de desenho conceitual do sistema, detalhamento de engenharia, construção de protótipos e testes de laboratório para validação de desempenho.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PERFURAÇÃO E COMPLETAÇÃO - TÉCNICAS E TECNOLOGIAS;SHELL;HALLIBURTON SERVIÇOS LTDA;;;;;01/10/2017;24;R$ 16.392.523,66
20384-4;Técnicas de modelagem geomecânica 1D aplicadas a fins de perfuração: desenvolvimento WEB de sistema de estabilidade de poços;PETROBRAS;PESQUISA APLICADA;Este projeto visa fornecer ferramentas que auxiliem na optimização do processo de perfuração de poços. Para tanto será desenvolvido um simulador WEB de estabilidade poços que ofereça recursos técnicos para facilitar a previsão da janela operacional,a divulgação instantânea de atualizações e integração com as demais plataformas de poços. Além do simulador,serão geradas metodologias de cálculo e de trabalho para auxiliar a detecção de ocorrências de perfuração e aumentar a eficiência da perfuração;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;ESTABILIDADE DE POÇOS;PUC-Rio - Grupo de Tecnologia e Engenharia de Petroleo - GTEP;;;;;;20/02/2018;36;R$ 7.591.887,16
20385-1;Projeto Sistema de Identificação e Rastreamento Multivisão de Equipamentos e Peças em C&M;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;Este projeto tem como objetivo principal o desenvolvimento um sistema de telepresença robótico. O robô desenvolvido será disponibilizado fisicamente no local da obra e permitirá a realização de visitas remotas e será comandado por operadores a partir de qualquer base ou escritório, por conexão segura via internet ou intranet. Será também possível a construção de um modelo tridimensional virtual realístico para visualização e acompanhamento da sua evolução da obra.;TEMAS TRANSVERSAIS;AVALIAÇÃO DA CONFORMIDADE, MONITORAMENTO E CONTROLE;AUTOMAÇÃO, CONTROLE, INSTRUMENTAÇÃO E METROLOGIA;UFMG - Departamento de Engenharia Eletrônica;;;;;;20/12/2017;30;R$ 3.393.081,94
20386-9;Projeto Desenvolvimento de metodologia analítica para a determinação de Ni e V em óleos e extratos orgânicos por ICP-MS;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologias analíticas para a quantificação de Ni e V em óleos e extratos orgânicos;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;CARACTERIZAÇÃO E PROCESSAMENTO DE FLUIDOS PRODUZIDOS;UNICAMP  - Centro de Estudos de Petróleo - CEPETRO;;;;;;21/12/2017;24;R$ 496.928,73
20387-7;ARTUNJA: Correlações Bioestratigráficas dos Sistemas Fluvio-Lacustres das fases Rifte e Pós-Rifte das Bacias do Araripe, Jatobá e Tucano Norte, NE do Brasil;PETROBRAS;PESQUISA BÁSICA;Realizar o refinamento bioestratigráfico e a reconstrução paleoambiental com base em ostracodes, análises isotópicas e de microfácies carbonáticas para as seções rifte e pós-rifte das bacias do Araripe, Jatobá e Tucano Norte.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;UFPE - Laboratório de Geologia Sedimentar e Ambiental;;;;;;28/12/2017;36;R$ 2.190.411,62
20388-5;Biocorrosão por BPA;PETROBRAS;PESQUISA BÁSICA;Estabelecer um novo processo para classificação da corrosividade de fluidos e resíduos levando em consideração a participação das Bactérias Produtoras de Ácidos (BPA) e as suas relações com os outros grupos microbianos de interesse, especialmente, as Bactérias Redutoras de Sulfato (BRS).;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;INTEGRIDADE DE EQUIPAMENTOS E INSTALAÇÕES;PETROBRAS;;;;;;28/11/2017;54;R$ 1.579.824,00
20389-3;Metodologia Multicritério para Descomissionamento Submarino;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologia de suporte à decisão em Projetos de Descomissionamento de Sistemas Submarinos, que contemple os aspectos social, ambiental, técnico, de segurança e de custo. Tal metodologia deverá contemplar também eventuais incertezas relativas aos dados, medidas de desempenho, riscos, etc.;REGULAÇÃO DO SETOR DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;ASPECTOS JURÍDICOS DA REGULAÇÃO DA INDÚSTRIA DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;DIREITO AMBIENTAL E A REGULAÇÃO DAS INDÚSTRIAS DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;PETROBRAS;;;;;;11/12/2017;49;R$ 1.599.051,82
20391-9;Projeto de Avaliação de Propriedades Mecânicas e Integridade sob Hidrogenação em Amostras Miniaturas;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;O presente projeto tem por objetivo avaliar propriedades mecânicas e integridade estrutural sob hidrogenação em amostras miniaturas e  desenvolver correlações entre esses ensaios e os respectivos convencionais.;TEMAS TRANSVERSAIS;MATERIAIS;TECNOLOGIA DE MATERIAIS;UFU - Laboratório de Tecnologia em Atrito e Desgaste;;;;;;19/02/2018;48;R$ 6.499.824,03
20392-7;Ferramentas para estudo probabilistico de explosão e alocação de detectores de gás;PETROBRAS;PESQUISA APLICADA;Desenvolver ferramenta computacional para estudos probabilísticos de explosão de forma a permitir que a Petrobras possa obter as Curvas de Excedência da unidade de produção, e uma ferramenta adicional para locação de detectores de gás baseado em tamanho de nuvem detectável.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDO DE CONFIABILIDADE E MANUTENÇÃO BASEADO EM RISCO DE SISTEMAS FLUTUANTES E DE PRODUÇÃO;PETROBRAS;;;;;;04/07/2017;40;R$ 195.522,94
20393-5;Tecnologias para bioprodutos;PETROBRAS;PESQUISA APLICADA;Avaliar as tecnologias para produção de bioprodutos com propriedades diferenciadas que possam vir a agregar valor para companhia ou que possam substituir produtos químicos usados na empresa, de forma a tornar os produtos ou processos ambientalmente mais amigáveis. Fornecer informações para direcionamento quanto aos bioprodutos de maior interesse e viabilidade técnica e econômica para desenvolvimento e investimento no médio e longo prazo pela companhia.;ABASTECIMENTO;REFINO;DESENVOLVIMENTO DE PRODUTOS DE MAIOR VALOR AGREGADO;PETROBRAS;;;;;;19/06/2017;20;R$ 45.869,61
20394-3;Análise de Risco de Operações de Intervenções em Poços Baseada em Confiabilidade;PETROBRAS;PESQUISA APLICADA;Este projeto visa, de forma geral, melhorar a avaliação de risco em operações de intervenções em poços petróleo. Neste sentido busca-se uma análise de confiabilidade em situações dinâmicas e que permita o tratamento das incertezas nas informações disponíveis.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PERFURAÇÃO E COMPLETAÇÃO - TÉCNICAS E TECNOLOGIAS;UNICAMP  - Centro de Estudos de Petróleo - CEPETRO;;;;;;28/02/2018;36;R$ 902.851,84
20395-0;Metodologias petrofísicas do poro ao poço por imagens e inteligência artificial.;PETROBRAS;PESQUISA APLICADA;"Desenvolver, avaliar e integrar processos e algoritmos de sinais e imagens para:
* Segmentar, aperfeiçoar, classificar por meio de IA em imagens de rocha em multiescala; 
* Caracterizar, simular e correlacionar propriedades petrofísicas do meio poroso em multiescala. 
* Desenvolver a aquisição de imagens de alto grau de resolução, envolvendo a extensão da banda passante; Caracterizar propriedades físicas de amostras de interesse geológico. 
* Fortalecer a inovação com ciência na indústria.";TEMAS TRANSVERSAIS;MATERIAIS;TECNOLOGIA DE MATERIAIS;CBPF - Laboratório de Computação e Processamento de Imagens (CAT/CBPF);;;;;;28/02/2018;48;R$ 6.513.126,87
20396-8;Estudo experimental sobre redutores de atrito em escoamentos monofásicos e bifásicos em dutos;PETROBRAS;PESQUISA BÁSICA;"Estudar o comportamento e efeitos de polímeros redutores de atrito em escoamentos turbulentos monofásicos em dutos, e escoamentos bifásicos nos regimes estratificado e de golfadas em dutos horizontais, visando extrapola;cão dos resultados para situações de campo.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;PUC-Rio - Laboratório de Engenharia de Fluidos;;;;;;28/02/2018;24;R$ 2.223.619,09
20397-6;Petrofísica por RMN de alto campo: Modelos, Experimentos e Aplicações.;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Este projeto visa o desenvolvimento de técnicas de RMN, instrumentação aplicada, modelagem numérica e teórica, que auxiliem nos processos decisórios dos setores de óleo e gás, a partir de um conjunto de análises de dados obtidos da exploração.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;PETROFÍSICA, PERFILAGEM DE POÇOS E AVALIAÇÃO DE FORMAÇÕES;CBPF - Laboratório de Ressonância Magnética Nuclear (EXP/CBPF);;;;;;28/02/2018;48;R$ 3.702.540,71
20398-4;Produção de 1-deceno para lubrificantes, via metátese do biodiesel com o eteno;PETROBRAS;PESQUISA APLICADA;"A partir dos resultados obtidos em reatores de batelada no projeto intitulado ""Obtenção de 1-deceno a partir de componentes do biodiesel empregando a metátese de olefinas"", desenvolver um processo contínuo para obter 1-deceno a partir de biodiesel, utilizando a metátese de olefinas.";ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;LUBRIFICANTES E BIOLUBRIFICANTES;UFMG - Laboratório de Catálise Organometálica;;;;;;28/02/2018;24;R$ 754.661,60
20399-2;Controle Automático em Elevação e Escoamento;PETROBRAS;PESQUISA APLICADA;O projeto visa o desenvolvimento, documentação e experimentos em campo de técnicas de controle avançadas para os métodos de elevação artificial de petróleo por Bombeio Mecânico (BM), Bombeio Centrífugo Submerso (BCS) e Bombeio por Cavidades Progressivas (BCP), com o intuito de proporcionar condições operacionais adequadas, refletindo uma maior produtividade e vida útil dos equipamentos de elevação artificial.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS E MÉTODOS DE ELEVAÇÃO ARTIFICIAL;UFRN - Grupo de P&D&I em Instrumentação, Automação e Controle Aplicada ao Petróleo e Gás;;;;;;27/02/2018;24;R$ 299.949,20
