Arquivo;CodProj;Data de Início;Ano de início;Data de Conclusão;Ano de Conclusão;CNPJ Pagador;Entidade Pagadora;Tipo de Entidade Pagadora;Unid. Federativa Pagadora;Região Pagadora;CNPJ Beneficiário;Entidade Beneficiária;Tipo de Entidade Beneficiária;Unid. Federativa Beneficiária;Região Beneficiária;Tipo de Custo;Source;Recursos Humanos;Serviço de Terceiros;Viagens e Diárias;Outras despesas;Material de Consumo;Material Permanente;Custo Total
APLPED0047_RELATORIOAUDITORIAPED_0002_S02.xml;PD-00047-0002;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$64.552,05;;$16.776,65;;;$7.426,84;$88.755,54
APLPED0047_RELATORIOAUDITORIAPED_0004_S02.xml;PD-00047-0004;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$316.664,00;$150.209,21;$59.880,94;$58.373,99;$27.804,62;$193.096,11;$806.028,87
APLPED0047_RELATORIOAUDITORIAPED_0004_S02.xml;PD-00047-0004;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$29.340,46;;$17.241,81;$782,63;;;$47.364,90
APLPED0047_RELATORIOAUDITORIAPED_0004_S02.xml;PD-00047-0004;;;;;15180714000104;Universidade Federal da Bahia - Escola Polit;Parceira;BA;Nordeste;15180714000104;Universidade Federal da Bahia - Escola Polit;Executora;BA;Nordeste;Contrapartida;Custo;$8.400,00;;;;;;$8.400,00
APLPED0047_RELATORIOAUDITORIAPED_0009_S04.xml;PD-00047-0009;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$1.338.960,00;$11.431,00;$74.266,35;$96.631,63;$24.718,48;$99.611,79;$1.645.619,25
APLPED0047_RELATORIOAUDITORIAPED_0009_S04.xml;PD-00047-0009;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$102.761,88;$0,00;$19.873,44;$6.594,26;$38.923,38;$7.476,97;$175.629,93
APLPED0047_RELATORIOAUDITORIAPED_0010_S03.xml;PD-00047-0010;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$376.952,00;;$48.855,85;$29.639,50;$3.083,32;$10.008,85;$468.539,52
APLPED0047_RELATORIOAUDITORIAPED_0010_S03.xml;PD-00047-0010;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$29.846,55;;$8.425,69;$1.038,00;;;$39.310,24
APLPED0047_RELATORIOAUDITORIAPED_0014_S01.xml;PD-00047-0014;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$27.847,29;;$1.037,23;$408,40;;;$29.292,92
APLPED0047_RELATORIOAUDITORIAPED_0019_S01.xml;PD-00047-0019;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$62.410,36;$0,00;$7.665,40;$553,26;$35.058,19;$0,00;$105.687,21
APLPED0047_RELATORIOAUDITORIAPED_0019_S01.xml;PD-00047-0019;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15180714000104;Universidade Federal da Bahia - Escola Polit;Executora;BA;Nordeste;Custo com Executoras;Custo;$566.115,63;$60.263,96;$13.163,09;$14.347,01;$21.796,04;$132.792,13;$808.477,86
APLPED0047_RELATORIOAUDITORIAPED_0023_S01.xml;PD-00047-0023;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;05938034000145;Instituto de Estudos Avançados em Comunicações;Executora;PB;Nordeste;Custo com Executoras;Custo;$329.684,12;$124.230,45;$23.437,34;$4.345,00;$3.106,90;$173.123,57;$657.927,38
APLPED0047_RELATORIOAUDITORIAPED_0023_S01.xml;PD-00047-0023;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$22.692,68;$54.039,22;$29.689,40;$259,44;;$35.901,77;$142.582,51
APLPED0047_RELATORIOAUDITORIAPED_0027_S01.xml;PD-00047-0027;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;04987888000159;Danitec Engenharia e Consultoria Ltda;Executora;BA;Nordeste;Custo com Executoras;Custo;$451.475,00;$7.854,74;$7.217,17;$55.752,83;$24.160,97;$53.218,42;$599.679,13
APLPED0047_RELATORIOAUDITORIAPED_0027_S01.xml;PD-00047-0027;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$12.811,54;;$967,12;;;$34,99;$13.813,65
APLPED0047_RELATORIOAUDITORIAPED_0028_S02.xml;PD-00047-0028;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01263896000598;Instituto Nacional de Pesquisas Espaciais;Executora;SP;Sudeste;Custo com Executoras;Custo;$315.120,00;$14.493,30;$8.788,86;$238.659,50;$15.776,22;$257.276,00;$850.113,88
APLPED0047_RELATORIOAUDITORIAPED_0028_S02.xml;PD-00047-0028;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$77.857,23;$75.719,30;$26.687,87;$5.370,77;$0,00;$0,00;$185.635,17
APLPED0047_RELATORIOAUDITORIAPED_0028_S02.xml;PD-00047-0028;;;;;01263896000598;Instituto Nacional de Pesquisas Espaciais;Parceira;SP;Sudeste;01263896000598;Instituto Nacional de Pesquisas Espaciais;Executora;SP;Sudeste;Contrapartida;Custo;;;;;;$237.084,00;$237.084,00
APLPED0047_RELATORIOAUDITORIAPED_0032_S01.xml;PD-00047-0032;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$303.808,00;$67.651,00;$44.849,11;$41.451,47;$1.532,59;$108.607,12;$567.899,29
APLPED0047_RELATORIOAUDITORIAPED_0032_S01.xml;PD-00047-0032;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$85.359,48;;$32.885,34;;;;$118.244,82
APLPED0047_RELATORIOAUDITORIAPED_0035_S01.xml;PD-00047-0035;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;02922874000121;Sinerconsult Consultoria Treinamento e Parti;Executora;SP;Sudeste;Custo com Executoras;Custo;$258.000,00;;$199,40;$755,00;;;$258.954,40
APLPED0047_RELATORIOAUDITORIAPED_0035_S01.xml;PD-00047-0035;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;04709191000116;Instituto Acende Brasil;Executora;SP;Sudeste;Custo com Executoras;Custo;$258.000,00;;$3.901,22;;$2.762,80;$144,75;$264.808,77
APLPED0047_RELATORIOAUDITORIAPED_0035_S01.xml;PD-00047-0035;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$43.466,31;;;;;;$43.466,31
APLPED0047_RELATORIOAUDITORIAPED_0041_S02.xml;PD-00047-0041;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;03795071000116;Centro Integrado de Manufatura e Tecnologia;Executora;BA;Nordeste;Custo com Executoras;Custo;;;;$28.512,00;;;$28.512,00
APLPED0047_RELATORIOAUDITORIAPED_0041_S02.xml;PD-00047-0041;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;04987888000159;Danitec Engenharia e Consultoria Ltda;Executora;BA;Nordeste;Custo com Executoras;Custo;$496.100,00;$30.549,73;$7.740,94;$34.487,58;$64.645,22;$60.367,85;$693.891,32
APLPED0047_RELATORIOAUDITORIAPED_0041_S02.xml;PD-00047-0041;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$48.059,37;;$6.523,39;$91.423,54;;;$146.006,30
APLPED0047_RELATORIOAUDITORIAPED_0041_S02.xml;PD-00047-0041;;;;;03795071000116;Centro Integrado de Manufatura e Tecnologia;Parceira;BA;Nordeste;03795071000116;Centro Integrado de Manufatura e Tecnologia;Executora;BA;Nordeste;Contrapartida;Custo;$72.000,00;;;;;;$72.000,00
APLPED0047_RELATORIOAUDITORIAPED_0041_S02.xml;PD-00047-0041;;;;;04987888000159;Danitec Engenharia e Consultoria Ltda;Parceira;BA;Nordeste;04987888000159;Danitec Engenharia e Consultoria Ltda;Executora;BA;Nordeste;Contrapartida;Custo;;;;$56.374,02;;;$56.374,02
APLPED0047_RELATORIOAUDITORIAPED_0046_S02.xml;PD-00047-0046;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$569.484,00;$55.070,71;$55.561,09;$62.480,83;$57.010,33;$330.776,30;$1.130.383,26
APLPED0047_RELATORIOAUDITORIAPED_0046_S02.xml;PD-00047-0046;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$128.377,40;;$6.937,90;;;;$135.315,30
APLPED0047_RELATORIOAUDITORIAPED_0046_S02.xml;PD-00047-0046;;;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Parceira;PR;Sul;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Contrapartida;Custo;$51.524,00;;;;;;$51.524,00
APLPED0047_RELATORIOAUDITORIAPED_0046_S02.xml;PD-00047-0046;;;;;05642940000289;Metalplástico Indústria Metal e Plástico LTDA;Parceira;SE;Nordeste;05642940000289;Metalplástico Indústria Metal e Plástico LTDA;Executora;SE;Nordeste;Contrapartida;Custo;$6.000,00;;;;;;$6.000,00
APLPED0047_RELATORIOAUDITORIAPED_0050_S01.xml;PD-00047-0050;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$1.113.204,00;$1.725,38;$35.766,05;$77.372,45;$101.136,22;$170.026,19;$1.499.230,29
APLPED0047_RELATORIOAUDITORIAPED_0050_S01.xml;PD-00047-0050;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$52.021,39;;$1.945,53;$53,90;;;$54.020,82
APLPED0047_RELATORIOAUDITORIAPED_0053_S01.xml;PD-00047-0053;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$681.415,00;$61.790,34;$8.314,31;$41.817,14;$17.587,19;$18.339,07;$829.263,05
APLPED0047_RELATORIOAUDITORIAPED_0053_S01.xml;PD-00047-0053;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$56.521,27;;$956,92;;;;$57.478,19
APLPED0047_RELATORIOAUDITORIAPED_0055_S03.xml;PD-00047-0055;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$1.024.815,00;$38.035,00;$86.444,34;$81.466,22;$43.742,52;$387,00;$1.274.890,08
APLPED0047_RELATORIOAUDITORIAPED_0055_S03.xml;PD-00047-0055;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Custo com Executoras;Custo;$88.500,00;$234.492,00;$58.251,12;$2.938,32;$3.390,85;$833.127,71;$1.220.700,00
APLPED0047_RELATORIOAUDITORIAPED_0055_S03.xml;PD-00047-0055;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$29.152,34;$175.569,81;$9.661,92;$121,00;;;$214.505,07
APLPED0047_RELATORIOAUDITORIAPED_0055_S03.xml;PD-00047-0055;;;;;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Parceira;RS;Sul;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Contrapartida;Custo;;;;$2.476,88;;;$2.476,88
APLPED0047_RELATORIOAUDITORIAPED_0070_S02.xml;PD-00047-0070;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$469.520,00;;$35.341,94;$25.357,10;$2.280,15;;$532.499,19
APLPED0047_RELATORIOAUDITORIAPED_0070_S02.xml;PD-00047-0070;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Custo com Executoras;Custo;$131.460,00;$7.000,00;$13.669,79;$53.478,38;;$1.291.851,83;$1.497.460,00
APLPED0047_RELATORIOAUDITORIAPED_0070_S02.xml;PD-00047-0070;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$51.384,51;;$4.623,58;;;;$56.008,09
APLPED0047_RELATORIOAUDITORIAPED_0070_S02.xml;PD-00047-0070;;;;;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Parceira;RS;Sul;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Contrapartida;Custo;;;;$81.021,91;;;$81.021,91
APLPED0047_RELATORIOAUDITORIAPED_0071_S03.xml;PD-00047-0071;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul;Custo com Executoras;Custo;$465.802,00;;$27.058,62;$34.302,48;$2.362,81;$181.321,58;$710.847,49
APLPED0047_RELATORIOAUDITORIAPED_0071_S03.xml;PD-00047-0071;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Custo com Executoras;Custo;$116.640,00;$7.000,00;$10.839,20;$211.092,97;;$1.957.067,83;$2.302.640,00
APLPED0047_RELATORIOAUDITORIAPED_0071_S03.xml;PD-00047-0071;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$19.404,40;;$7.341,49;;;;$26.745,89
APLPED0047_RELATORIOAUDITORIAPED_0071_S03.xml;PD-00047-0071;;;;;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Parceira;RS;Sul;05303007000104;Ferramentas e Equipamentos Elétricos LTDA;Executora;RS;Sul;Contrapartida;Custo;;;;$175.874,85;;;$175.874,85
APLPED0047_RELATORIOAUDITORIAPED_0075_S02.xml;PD-00047-0075;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;10699101000156;IMPLEMENTAR - SOLUCOES EM INFORMATICA LTDA;Executora;BA;Nordeste;Custo com Executoras;Custo;$282.900,00;$15.000,00;;$18.460,50;$629,15;$78.026,15;$395.015,80
APLPED0047_RELATORIOAUDITORIAPED_0075_S02.xml;PD-00047-0075;;;;;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;15139629000194;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Proponente;BA;Nordeste;Custo Próprio;Custo;$3.890,08;;;$9.981,28;;;$13.871,36
APLPED0051_RELATORIOAUDITORIAPED_0000_S01.xml;PD-00051-0000;;;;;23664303000104;DME DISTRIBUIÇÃO S.A. - DMED;Proponente;MG;Sudeste;23664303000104;DME DISTRIBUIÇÃO S.A. - DMED;Proponente;MG;Sudeste;Custo Próprio;Custo;$8.778,39;$811.809,11;$700,00;;;;$821.287,50
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;01607353000117;Matos Ferreira Engenharia e Serviços Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$183.130,60;;$4.910,31;;;$593.040,49;$781.081,40
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$39.759,14;$16.410,00;$19.247,75;$10.668,59;$558,91;$6.032,63;$92.677,02
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$332,00;;;;;$10.919,04;$11.251,04
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;Custo Próprio;Custo;;;;$4.600,00;;;$4.600,00
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;61015582000174;COMPANHIA LESTE PAULISTA DE ENERGIA;Cooperada;SP;Sudeste;01607353000117;Matos Ferreira Engenharia e Serviços Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;;;;;$1.160,53;;$1.160,53
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;61015582000174;COMPANHIA LESTE PAULISTA DE ENERGIA;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$800,00;;;;;$13.739,04;$14.539,04
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;01607353000117;Matos Ferreira Engenharia e Serviços Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$2.220,00;;;;;;$2.220,00
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$46.582,95;$23.307,94;$360,00;$1.709,33;;$93.277,62;$165.237,84
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$7.601,97;;;;;$195.358,80;$202.960,77
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$8.992,00;;;;;$49.350,00;$58.342,00
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;Custo Próprio;Custo;;;$24,86;$751,00;;;$775,86
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;52503802000118;Companhia Luz e Força de Mococa;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$734,00;;;;;$10.919,04;$11.653,04
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;52503802000118;Companhia Luz e Força de Mococa;Cooperada;SP;Sudeste;52503802000118;Companhia Luz e Força de Mococa;Cooperada;SP;Sudeste;Custo Próprio;Custo;;;;$1.280,00;;;$1.280,00
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;60855608000120;Companhia Sul Paulista de Energia;Cooperada;SP;Sudeste;01607353000117;Matos Ferreira Engenharia e Serviços Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$5.167,00;;;;$2.046,76;;$7.213,76
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;60855608000120;Companhia Sul Paulista de Energia;Cooperada;SP;Sudeste;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;;;;;;$10.919,04;$10.919,04
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;01607353000117;Matos Ferreira Engenharia e Serviços Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$51.408,86;;$5.241,48;;;;$56.650,34
APLPED0063_RELATORIOAUDITORIAPED_0001_S01.xml;PD-00063-0001;;;;;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;48524730000118;Matra Indústria e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$50.570,00;;;;;$434.155,92;$484.725,92
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;04101668000186;CLCTEC - Consultoria em Tecnologia de Informação Ltda - EPP;Executora;SP;Sudeste;Custo com Executoras;Custo;$169.200,00;;;;;;$169.200,00
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;06985783000196;Expertec Serviços e Desensenvolvimento Tecnológico Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$523.168,93;$1.792,76;$24.763,53;;$34.242,46;;$583.967,68
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$73.877,53;$38.001,00;$2.758,85;$12.921,40;$28.000,77;$77.058,60;$232.618,15
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste;Custo com Executoras;Custo;$113.400,00;;;;;;$113.400,00
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$29.286,34;$3.534,98;$2.044,20;$4.873,00;;$21.826,24;$61.564,76
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;06985783000196;Expertec Serviços e Desensenvolvimento Tecnológico Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$94.020,20;;;;$7.072,62;;$101.092,82
APLPED0063_RELATORIOAUDITORIAPED_0002_S01.xml;PD-00063-0002;;;;;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste;Custo com Executoras;Custo;$114.000,00;;;;;;$114.000,00
