"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_financiamneto","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","motor","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"264","Anp-20342-2","Anp",2017-12-21,2019-12-21,730,"Análise Numérica e Experimental do Fluxo Monofásico em Meios Porosos Fraturados e Carstificados.",NA,2700194.92,2700194.92,"PETROBRAS","Privado orientado por política","Reembolsável","PUC-Rio - Laboratório de microhidrodinâmica e escoamento em meios porosos","Empresa Privada",NA,NA,NA,0,0,0,0,270019.492,7418.11791208791,7418.11791208791,7397.79430136986,"analise numerica e experimental do fluxo monofasico em meios porosos fraturados e carstificados. determinacao numerica e experimental da permeabilidade efetiva de meios fraturados e carstificados atraves de solucao da equacao de brinkman e experimentos em amostras de rochas carbonaticas e do efeito da pressao de confinamento. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias engenharia de reservatorio (simulacao de fluxo)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"265","Anp-20343-0","Anp",2017-12-20,2019-12-20,730,"Modelagem e simulação fluidodinâmica de um homogeneizador de fluxo em sistemas de bombeamento marinho S-BCSS com o uso do software OpenFOAM",NA,1075717.39,1075717.39,"PETROBRAS","Privado orientado por política","Reembolsável","UNICAMP  - Centro de Estudos de Petróleo - CEPETRO","Empresa Privada",NA,NA,NA,0,0,0,0,97792.49,2955.26755494505,2955.26755494505,2947.17093150685,"modelagem e simulacao fluidodinamica de um homogeneizador de fluxo em sistemas de bombeamento marinho s-bcss com o uso do software openfoam o escoamento em um  sistema de bombeamento centrifugo em leito marinho (s-bcss) e muito complexo e traz problemas operacionais que diminuem a vida util do equipamento. pretende-se desenvolver um homogeneizador de fluxo que sera acoplado ao s-bcss visando melhorar o escoamento nesses sistemas. a fluidodinamica computacional (cfd) sera utilizada nesse projeto de pesquisa. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias tecnicas e metodos de elevacao artificial",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"266","Anp-20344-8","Anp",2017-12-22,2019-12-22,730,"Desenvolvimento de zeólitas de alta acessibilidade a base de MCM-22 para aplicação em craqueamento catalítico",NA,758974.73,758974.73,"PETROBRAS","Privado orientado por política","Reembolsável","UFRN - Laboratório de Peneiras Moleculares","Empresa Privada",NA,NA,NA,0,0,0,0,84330.5255555555,2085.09541208791,2085.09541208791,2079.38282191781,"desenvolvimento de zeolitas de alta acessibilidade a base de mcm-22 para aplicacao em craqueamento catalitico o presente projeto de pesquisa tem por objetivo geral o desenvolvimento de zeolitas com alta acessibilidade a base de mcm-22 bem como investigar sua aplicacao em reacoes de craqueamento materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"267","Anp-20345-5","Anp",2017-12-21,2020-12-21,1096,"Estudos de Equilíbrio Líquido-Líquido em Alta Pressão de Fluidos Petrolíferos do Pré-Sal Brasileiro",NA,3049784.22,3049784.22,"PETROBRAS","Privado orientado por política","Reembolsável","UFC - Grupo de Pesquisa em Termofluidodinâmcia Aplicada (GPTA)","Empresa Privada",NA,NA,NA,0,0,0,0,304978.422,8378.52807692308,8378.52807692308,8355.57320547945,"estudos de equilibrio liquido-liquido em alta pressao de fluidos petroliferos do pre-sal brasileiro estudar o aparecimento de segunda fase liquida em condicoes (hpht - high pressure and high temperature) de petroleos do pre-sal brasileiro. biodiesel cadeia produtiva",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"268","Anp-20346-3","Anp",2017-12-22,2019-12-22,730,"Olefinas C10-C13 para produção de químicos",NA,764866.8,764866.8,"PETROBRAS","Privado orientado por política","Reembolsável","UFMG - Laboratório de Catálise Organometálica","Empresa Privada",NA,NA,NA,0,0,0,0,84985.2,2101.28241758242,2101.28241758242,2095.52547945205,"olefinas c10-c13 para producao de quimicos - desenvolvimento de tecnologia em escala de bancada para a producao de olefinas c10-c13, sobretudo c12, com elevado conteudo de cadeias lineares, de interesse para a producao de surfactantes, a partir de componentes do biodiesel e de olefinas de cadeia curta, empregando a metatese de olefinas. petroquimica de 1ª e 2ª geracao materias-primas alternativas para producao de basicos e intermediarios",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"269","Anp-20347-1","Anp",2017-12-22,2020-12-22,1096,"Modelagem Direta da Litosfera em Ambiente Recon e Tectos",NA,3737252.24,3737252.24,"PETROBRAS","Privado orientado por política","Reembolsável","PUC-Rio - Instituto TECGRAF de Desenvolvimento de Software Técnico-Cientifíco da PUC-Rio","Empresa Privada",NA,NA,NA,0,0,0,0,415250.248888889,10267.1764835165,10267.1764835165,10239.0472328767,"modelagem direta da litosfera em ambiente recon e tectos o objetivo deste projeto consiste em desenvolver e aperfeicoar algoritmos que simulem, de forma direta, o estiramento da crosta e manto em escala litosferica, lancando-se mao de duas diferentes abordagens: cinematica e dinamica. 
a modelagem cinematica, consiste em um novo desenvolvimento, utilizando-se ferramentas geometricas, baseadas em premissas geologicas.
a modelagem dinamica e baseada em mecanica do continuo e consiste no aperfeicoamento do modulo geomecanico do sistema tectos exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias estudos geologicos das bacias sedimentares",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"270","Anp-20348-9","Anp",2017-12-21,2020-06-21,913,"Desenvolvimento de novas tecnologias em produção de catalisadores em escala piloto utilizando a Unidade Protótipo de Catalisadores (PROCAT).",NA,7561280.71,7561280.71,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - Unidade Protótipo de Catalisadores - PROCAT","Empresa Privada",NA,NA,NA,0,0,0,0,756128.071,20772.7492032967,20772.7492032967,20715.8375616438,"desenvolvimento de novas tecnologias em producao de catalisadores em escala piloto utilizando a unidade prototipo de catalisadores (procat). desenvolver novas tecnologias de preparacao de catalisadores em escala piloto e realizar estudos fundamentais que suportem a otimizacao da obtencao e o controle das propriedades finais destes. para tanto sera utiliza a infraestrutura existente no ambito da unidade prototipo de catalisadores (procat). refino sistemas cataliticos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"271","Anp-20349-7","Anp",2017-12-26,2020-12-26,1096,"Pesquisa experimental para o estudo de causas e modos de falhas em componentes controladores de BOP (Blow-out preventer).",NA,2724894.02,2724894.02,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - LTEP - Laboratório de Tecnologia de Engenharia de Poços","Empresa Privada",NA,NA,NA,0,0,0,0,544978.804,7485.97258241758,7485.97258241758,7465.46306849315,"pesquisa experimental para o estudo de causas e modos de falhas em componentes controladores de bop (blow-out preventer). o projeto em questao devera caracterizar a resposta de valvulas do tipo mkr, spm e cssv sob condicoes criticas de operacao. o objetivo destes testes e fornecer a industria respostas sobre o comportamento destas valvulas em diferentes condicoes de operacao. este conhecimento resultara em maior confiabilidade na operacao destas valvulas em bop, assim como proporcionara uma melhor capacidade de identificacao e prevencao de falhas. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias metodos e processos de escoamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"272","Anp-20350-5","Anp",2017-12-26,2020-12-26,1096,"Física do Petróleo em Meios Porosos",NA,5244396.13,5244396.13,"PETROBRAS","Privado orientado por política","Reembolsável","UFC - Centro de Excelência em Geofísica do Petróleo","Empresa Privada",NA,NA,NA,0,0,0,0,1048879.226,14407.6816758242,14407.6816758242,14368.2085753425,"fisica do petroleo em meios porosos nova classificacao de petroleo; medidas digitais em laboratorios de afm (microscopia de forca atomica), mev-eds (microscopia eletronica de varredura), raman (espectroscopia raman),microtomografia de raio x,  propriedades petrofisica e petroelasticas de rochas reservatorio; simular o fluxo de fluido em meios porosos usando navier-stokes e lattice-boltzman; extrapolar resultados para simulacao da curva de producao em escala de reservatorio; novas tecnologias de tratamento da qualidade do petroleo producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias geofisica de reservatorio",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"273","Anp-20351-3","Anp",2017-12-13,2018-12-13,365,"Modelo de avaliação de impacto da abertura do mercado de distribuição de gás natural no Brasil - cenários alternativos",NA,1650000,1650000,"PETROBRAS","Privado orientado por política","Reembolsável","FGV - Centro de Estudos em Regulação e Infraestrutura","Empresa Privada",NA,NA,NA,0,0,0,0,91666.6666666667,4532.96703296703,4532.96703296703,4520.54794520548,"modelo de avaliacao de impacto da abertura do mercado de distribuicao de gas natural no brasil - cenarios alternativos a presente pesquisa tem por objetivo a elaboracao de modelo de avaliacao de impacto da abertura do mercado de distribuicao de gas natural no brasil. aspectos economicos da regulacao da industria do petroleo, gas natural e biocombustiveis regulacao e defesa da concorrencia",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"274","Anp-20032-9","Anp",2017-09-29,2018-09-29,365,"Projeto De Implantação de Infraestrutura do Laboratório de Química da PUCRS",NA,795318.84,795318.84,"SHELL","Privado orientado por política","Reembolsável","PUC-RS - Faculdade de Química","Empresa Privada",NA,NA,NA,0,0,0,0,8551.81548387097,2184.94186813187,2184.94186813187,2178.9557260274,"projeto de implantacao de infraestrutura do laboratorio de quimica da pucrs desenvolver e avaliar tecnologias de separacao e utilizacao de co2 em dois contextos: (1) processamento primario de gas natural do pre-sal, rico em co2, sob impacto de elevacao de teor de co2 do reservatorio por eor, (2) captura de co2 emitido por termeletricas a gas natural. nos dois contextos, desenvolver material adsorvente avancado visando minimizar a penalidade energetica da separacao no preco do kwh gerado, desde experimentos de bancada ate a construcao e teste de unidade prototipo. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias captura e estocagem de co2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"275","Anp-20033-7","Anp",2017-09-29,2018-09-29,365,"Projeto de Implantação de Infraestrutura para o Laboratório H2CIN da UFRJ",NA,1399392.3,1399392.3,"SHELL","Privado orientado por política","Reembolsável","UFRJ - H2CIN - Laboratório de Hidrorrefino, Engenharia de Processos e Termodinâmica Aplicada da Escola de Química da UFRJ","Empresa Privada",NA,NA,NA,0,0,0,0,15047.2290322581,3844.48434065934,3844.48434065934,3833.95150684932,"projeto de implantacao de infraestrutura para o laboratorio h2cin da ufrj desenvolver e avaliar tecnologias de separacao e utilizacao de co2 em dois contextos: (1) processamento primario de gas natural do pre-sal, rico em co2, sob impacto de elevacao de teor de co2 do reservatorio por eor, (2) captura de co2 emitido por termeletricas a gas natural. nos dois contextos, desenvolver material adsorvente avancado visando minimizar a penalidade energetica da separacao no preco do kwh gerado, desde experimentos de bancada ate a construcao e teste de unidade prototipo. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias captura e estocagem de co2",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"276","Anp-20029-5","Anp",2017-12-21,2019-12-21,730,"Projeto de Infraestrutura para a Captura e Transformação de CO2 em Combustíveis e Produtos Químicos",NA,1641183.67,1641183.67,"SHELL","Privado orientado por política","Reembolsável","UFRJ - LABORATÓRIO DE REATIVIDADE DE HIDROCARBONETOS, BIOMASSA E CATÁLISE (LARHCO)","Empresa Privada",NA,NA,NA,0,0,0,0,164118.367,4508.74634615385,4508.74634615385,4496.39361643836,"projeto de infraestrutura para a captura e transformacao de co2 em combustiveis e produtos quimicos aquisicao de equipamentos para utilizacao em captura de co2 por adsoventes e para transformacao quimica em carbonato organicos. realizacao de obras de infraestrutura para habitabilidade e finalizacao interna de novos laboratorios, com inclusao de remodelamento de subestacao para aumento de carga. producao e processamento transformacao quimica de gas natural",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"277","Anp-20062-6","Anp",2017-11-14,2019-11-14,730,"Capacitação do Laboratório de Recuperação Avançada de Petróleo da COPPE/UFRJ para Pesquisas Experimentais Avançadas em caracterização de Fluidos Complexos em condições de reservatórios de campos brasileiros",NA,21836943.1,21836943.1,"SHELL","Privado orientado por política","Reembolsável","UFRJ - L-RAP - Laboratório de Recuperação Avançada de Petróleo","Empresa Privada",NA,NA,NA,0,0,0,0,464615.810638298,59991.6019230769,59991.6019230769,59827.241369863,"capacitacao do laboratorio de recuperacao avancada de petroleo da coppe/ufrj para pesquisas experimentais avancadas em caracterizacao de fluidos complexos em condicoes de reservatorios de campos brasileiros o objetivo principal deste projeto e fornecer ao lrap/coppe/ufrj infraestrutura complementar de ponta de forma a capacitar o laboratorio para realizar analises multidisciplinares experimentais e teoricas avancadas para a caracterizacao de fluidos complexos em condicoes de reservatorio, incluindo o pre-sal brasileiro e fluidos de qualquer outro tipo de reservatorio encontrado no brasil. recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"278","Anp-20352-1","Anp",2017-11-14,2021-11-14,1461,"CARACTERIZAÇÃO DE FLUIDOS COMPLEXOS EM CONDIÇÕES DE RESERVATÓRIO DE CAMPOS BRASILEIROS",NA,18593335.42,14546326.0678029,"SHELL","Privado orientado por política","Reembolsável","SHELL","Empresa Privada",NA,NA,NA,0,0,0,0,309496.299314955,39962.4342522057,39962.4342522057,39852.9481309668,"caracterizacao de fluidos complexos em condicoes de reservatorio de campos brasileiros abordar a caracterizacao de fluidos complexos existentes em campos brasileiros, incluindo o pre-sal, e suas interacoes com outros fluidos (co2, gas natural, agua de injecao, polimeros, etc.). o desenvolvimento de capacitacao tecnica na ufrj para caracterizacao desses fluidos  e seu comportamento sob condicoes de deplecao e injecao e aqui proposta. este desenvolvimento servira de base para futuros projetos de p&d nas areas de caracterizacao de fluidos, interacao rocha-fluido, entre outras. recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"279","Anp-20078-2","Anp",2017-11-01,2019-11-01,730,"Capacitação do Laboratório de Macromoléculas e Colóides na Industria de Petróleo (LMCP) para o desenvolvimento de biopolímeros para aplicação em recuperação avançada de petróleo.",NA,2971910.53,2971910.53,"SHELL","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Macromoléculas e Colóides na Indústria de Petróleo","Empresa Privada",NA,NA,NA,0,0,0,0,49531.8421666667,8164.58936813187,8164.58936813187,8142.22063013699,"capacitacao do laboratorio de macromoleculas e coloides na industria de petroleo (lmcp) para o desenvolvimento de biopolimeros para aplicacao em recuperacao avancada de petroleo. o objetivo principal deste projeto e fornecer ao laboratorio de macromoleculas e coloides na industria de petroleo (lmcp) infraestrutura complementar de forma a capacitar o laboratorio para a obtencao e caracterizacao de biopolimeros visando sua aplicacao em fluidos de recuperacao avancada de petroleo. recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
